"x","y"
-104.228087903798,26.2372792674173
-104.017924060128,28.6288092829844
-101.605218170489,25.4055855360447
-104.755177263612,27.8645838022328
-103.608484868551,27.7624086909333
-101.446014199116,29.1661945524064
-100.054175188542,28.9938770573595
-103.958811430246,26.5241280352173
-101.283444263125,27.1802563359832
-103.44678968632,26.3487363722088
-104.278272089295,25.5128452526178
-103.809385174415,25.9170455958994
-103.665894079996,28.9758063670106
-100.464031073242,29.7863011483227
-99.9598848575824,29.3751787095159
-102.070959949375,28.7379104240072
-100.979348438325,25.3542600909965
-101.41287994465,27.4026823168082
-103.151240846335,26.9601193837018
-103.656425404074,29.1040056065419
-102.519216284998,26.4136410276563
-101.16553287921,29.157011606472
-102.083771398283,26.6062544211958
-101.968031940428,26.2379308880552
-103.711275327661,29.1980434371471
-103.867914672461,25.8828968275718
-102.710255021842,29.6878096966917
-103.512650180967,27.1356971883414
-103.808849774342,29.7583243620928
-99.9491417697329,25.9720534846281
