"x","y"
23.3394643700488,1.86220766011387
11.5777547836834,1.34310692548395
18.9733995522565,2.42663923854971
13.8593627856578,0.549263432387838
20.3351195988086,2.39127857405651
27.5810021440664,2.72741678660031
24.7880694382904,1.71432642056942
23.3314214820988,2.88492726735514
31.488218958076,3.30708575298232
21.0523351606084,2.23205910370893
18.3606596860269,2.38842291748187
10.9481473359423,0.587629457309457
26.6067196984378,2.13244283405733
22.7221866857791,2.94960086227678
7.88696093267141,1.40364717637019
25.3445830082444,2.33276540715585
9.29599108574966,1.11299421478671
16.1959097194205,1.84895205354231
16.9985074094228,2.20197566526902
24.0280609880684,1.74474876220815
22.1639810276683,2.05334166594736
18.5825635339648,2.22625608789663
18.7568710782076,1.03337882230569
28.7428114917439,2.20417921926433
26.7992036698856,2.87951434706853
21.6657232732844,2.73388989748024
26.4992441812582,3.11049860982216
29.1275585503975,2.11919030881611
15.514718546763,1.43065328700902
13.5408763881676,2.22013890163382
30.7965467615201,3.91436857633984
22.4699758187377,2.28268564392214
6.5377758051327,0.170786586783399
14.0916472865553,1.12098911009868
19.8659283397371,1.83732971455872
17.6089694060101,2.51105890446224
21.6977834065489,3.04057958984968
18.9444191006524,2.27903744106591
16.5798514269767,1.84182515766545
15.2642705977841,1.80948343100747
27.2633303688761,2.24480924127346
14.4378839073583,0.964152384898748
21.4213093275636,2.29550720963385
16.6270563547623,1.04622312943473
11.6463040133061,0.864374149298434
25.1996868327323,2.89610013728267
15.4379258091833,0.926470398728363
30.185758624279,2.63032995720049
11.2894488300105,1.61959819265549
18.9367359349177,1.65917618639372
27.245367938713,3.16915013160906
21.0828686363828,2.2960174184676
16.0578330516246,1.31557280095467
18.6767506107071,2.64901280801888
21.3442304048345,2.479935138388
15.1536696406144,1.1402004161523
19.7408803689707,2.29856704944074
19.5465729886566,2.24905551359845
19.9789889267667,2.71441123262799
16.7798648619743,1.19635386586192
9.67021407459171,1.77080972068255
21.2080195445056,2.55113995679993
26.3544005897216,2.77443710492957
21.7025614846681,2.96261241667017
12.9886494596811,1.55057590819717
19.3172432764584,1.1960008153722
15.781185555479,2.55616336117354
19.2340928027135,2.39884355323099
18.7400136806926,0.637518957009396
19.1853139574428,1.4104077972914
15.5276169375865,1.29997113191392
27.083519933312,3.13685402888697
7.06555962470522,0.630245983649797
20.3871947121651,1.802392140286
13.5327195830298,1.82362015864248
18.7062240241718,1.81344132212805
20.1636298372147,2.27434486334948
15.1914174058031,1.58545913832542
25.4421087571122,2.68875841059288
11.9983812271449,-0.194961739620803
21.0863278650525,3.4782391496478
22.2394303187828,2.41898663503374
19.0977040848316,1.80404783099918
22.449942529193,2.10649978956653
13.4902098677164,1.85021419275744
21.370700398062,1.45181919436412
24.1553941814204,2.49911793799579
22.2657251091454,2.10634385890192
25.0849682391251,3.06600155540076
18.7737416633249,3.09394813143862
12.4022514333358,0.406745727799717
21.1820547430847,1.9807480284265
30.5568672154155,3.80107513599841
19.2223246948336,1.11009579603525
24.8412951655151,2.48983589727249
23.342514114106,1.93955376378457
28.8730408507463,2.87523636185226
20.0036976906223,1.73049679275908
28.6087720933867,1.97114343862656
24.143039982502,2.47257487627203
